GPSDateTime,LineId,LineName,NextLevel,PrevLevel,Strlatlon,ToDir,VehicleId,VehicleNo,unknow
2019-01-17 06:50:50,7100,71,2,1,"121.334838,31.173095",1,沪D-R6573,Z5A-0027,1
2019-01-17 06:50:51,7100,71,6,5,"121.364123,31.185206",1,沪D-R6051,Z5A-0007,1
2019-01-17 06:50:51,7100,71,15,14,"121.404082,31.20176",0,沪D-R6079,Z5A-0018,1
2019-01-17 06:50:51,7100,71,6,5,"121.458593,31.224012",0,沪D-T0971,Z5A-0037,1
2019-01-17 06:50:51,7100,71,25,24,"121.48734,31.230866",1,沪D-R5192,Z5A-0013,1
2019-01-17 06:50:52,7100,71,5,4,"121.351393,31.180938",1,沪D-R7506,Z5A-0019,1
2019-01-17 06:50:52,7100,71,19,18,"121.373917,31.188591",0,沪D-R6025,Z5A-0004,1
2019-01-17 06:50:52,7100,71,10,9,"121.387457,31.193853",1,沪D-R7622,Z5A-0017,1
2019-01-17 06:50:52,7100,71,11,10,"121.430949,31.213098",0,沪D-R3571,Z5A-0040,1
2019-01-17 06:50:52,7100,71,20,19,"121.453489,31.223053",1,沪D-R0937,Z5A-0015,1
2019-01-17 06:50:53,7100,71,2,1,"121.337817,31.171438",1,沪D-S3726,Z5A-0025,1
2019-01-17 06:50:53,7100,71,2,1,"121.334675,31.172202",1,沪D-R6089,Z5A-0001,1
2019-01-17 06:50:53,7100,71,22,21,"121.35222,31.181314",0,沪D-R7165,Z5A-0003,1
2019-01-17 06:50:53,7100,71,11,10,"121.396684,31.19899",1,沪D-R7689,Z5A-0016,1
2019-01-17 06:50:53,7100,71,18,17,"121.444558,31.220248",1,沪D-R6679,Z5A-0014,1
2019-01-17 06:50:53,7100,71,8,7,"121.448547,31.221598",0,沪D-R2192,Z5A-0005,1
2019-01-17 06:50:53,7100,71,3,2,"121.47909,31.229151",0,沪D-R5627,Z5A-0006,1
2019-01-17 06:50:53,7100,71,24,23,"121.486193,31.231009",1,沪D-R7667,Z5A-0011,1
2019-01-17 06:50:54,7100,71,2,1,"121.335864,31.172295",1,沪D-R7265,Z5A-0012,1
2019-01-17 06:50:54,7100,71,20,19,"121.45564,31.223834",1,沪D-T7051,Z5A-0024,1
2019-01-17 06:50:54,7100,71,2,1,"121.491206,31.233083",0,沪D-R2773,Z5A-0009,1
2019-01-17 06:50:54,7100,71,2,1,"121.491206,31.233083",0,沪D-R3531,Z5A-0008,1
2019-01-17 06:50:55,7100,71,2,1,"121.332117,31.170416",1,沪D-R1137,Z5A-0039,1
2019-01-17 06:50:55,7100,71,2,1,"121.334853,31.171997",1,沪D-R5257,Z5A-0020,1
2019-01-17 06:50:55,7100,71,2,1,"121.334309,31.172767",1,沪D-R2313,Z5A-0038,1
2019-01-17 06:50:55,7100,71,2,1,"121.335062,31.173049",1,沪D-R1273,Z5A-0002,1
2019-01-17 06:50:55,7100,71,2,1,"121.338238,31.17334",1,沪D-R8357,Z5A-0035,1
2019-01-17 06:50:55,7100,71,12,11,"121.403609,31.20155",1,沪D-R1530,Z5A-0010,1
2019-01-17 06:50:55,7100,71,16,15,"121.435418,31.215075",1,沪D-R0725,Z5A-0026,1
2019-01-17 06:50:55,7100,71,21,20,"121.465208,31.223797",1,沪D-R7920,Z5A-0036,1
2019-01-17 06:51:08,7100,71,2,1,"121.334675,31.172202",1,沪D-R6089,Z5A-0001,1
2019-01-17 06:51:08,7100,71,22,21,"121.351018,31.180857",0,沪D-R7165,Z5A-0003,1
2019-01-17 06:51:08,7100,71,11,10,"121.397602,31.199881",1,沪D-R7689,Z5A-0016,1
2019-01-17 06:51:08,7100,71,18,17,"121.445082,31.220417",1,沪D-R6679,Z5A-0014,1
2019-01-17 06:51:08,7100,71,8,7,"121.447677,31.22128",0,沪D-R2192,Z5A-0005,1
2019-01-17 06:51:09,7100,71,2,1,"121.335022,31.1718",1,沪D-R7265,Z5A-0012,1
2019-01-17 06:51:09,7100,71,2,1,"121.334309,31.172767",1,沪D-R2313,Z5A-0038,1
2019-01-17 06:51:09,7100,71,20,19,"121.456738,31.22383",1,沪D-T7051,Z5A-0024,1
2019-01-17 06:51:09,7100,71,3,2,"121.477527,31.228238",0,沪D-R5627,Z5A-0006,1
2019-01-17 06:51:09,7100,71,2,1,"121.491206,31.233083",0,沪D-R2773,Z5A-0009,1
2019-01-17 06:51:09,7100,71,2,1,"121.491206,31.233083",0,沪D-R3531,Z5A-0008,1
2019-01-17 06:51:10,7100,71,2,1,"121.332117,31.170416",1,沪D-R1137,Z5A-0039,1
2019-01-17 06:51:10,7100,71,2,1,"121.334853,31.171997",1,沪D-R5257,Z5A-0020,1
2019-01-17 06:51:10,7100,71,2,1,"121.334675,31.172202",1,沪D-T0951,Z5A-0022,1
2019-01-17 06:51:10,7100,71,2,1,"121.335062,31.173049",1,沪D-R1273,Z5A-0002,1
2019-01-17 06:51:10,7100,71,2,1,"121.334838,31.173095",1,沪D-R6573,Z5A-0027,1
2019-01-17 06:51:10,7100,71,2,1,"121.338238,31.17334",1,沪D-R8357,Z5A-0035,1
2019-01-17 06:51:10,7100,71,12,11,"121.405214,31.201932",1,沪D-R1530,Z5A-0010,1
2019-01-17 06:51:10,7100,71,16,15,"121.43647,31.216348",1,沪D-R0725,Z5A-0026,1
2019-01-17 06:51:10,7100,71,21,20,"121.466205,31.223794",1,沪D-R7920,Z5A-0036,1
2019-01-17 06:51:11,7100,71,6,5,"121.366841,31.186083",1,沪D-R6051,Z5A-0007,1
2019-01-17 06:51:11,7100,71,15,14,"121.403321,31.201552",0,沪D-R6079,Z5A-0018,1
2019-01-17 06:51:11,7100,71,6,5,"121.4563,31.223991",0,沪D-T0971,Z5A-0037,1
2019-01-17 06:51:11,7100,71,25,24,"121.48763,31.231029",1,沪D-R5192,Z5A-0013,1
2019-01-17 06:51:12,7100,71,5,4,"121.353715,31.181741",1,沪D-R7506,Z5A-0019,1
2019-01-17 06:51:12,7100,71,10,9,"121.387955,31.194143",1,沪D-R7622,Z5A-0017,1
2019-01-17 06:51:12,7100,71,12,11,"121.430153,31.211813",0,沪D-R3571,Z5A-0040,1
2019-01-17 06:51:12,7100,71,20,19,"121.454614,31.223741",1,沪D-R0937,Z5A-0015,1
2019-01-17 06:51:13,7100,71,3,2,"121.339053,31.17231",1,沪D-S3726,Z5A-0025,1
2019-01-17 06:51:13,7100,71,19,18,"121.37222,31.187906",0,沪D-R6025,Z5A-0004,1
2019-01-17 06:51:13,7100,71,18,17,"121.445253,31.22042",1,沪D-R6679,Z5A-0014,1
2019-01-17 06:51:13,7100,71,24,23,"121.487128,31.230912",1,沪D-R7667,Z5A-0011,1
2019-01-17 06:51:25,7100,71,2,1,"121.332117,31.170416",1,沪D-R1137,Z5A-0039,1
2019-01-17 06:51:25,7100,71,2,1,"121.334853,31.171997",1,沪D-R5257,Z5A-0020,1
2019-01-17 06:51:25,7100,71,2,1,"121.334675,31.172202",1,沪D-T0951,Z5A-0022,1
2019-01-17 06:51:25,7100,71,2,1,"121.334838,31.173095",1,沪D-R6573,Z5A-0027,1
2019-01-17 06:51:25,7100,71,2,1,"121.338238,31.17334",1,沪D-R8357,Z5A-0035,1
2019-01-17 06:51:25,7100,71,12,11,"121.406972,31.202497",1,沪D-R1530,Z5A-0010,1
2019-01-17 06:51:25,7100,71,16,15,"121.436801,31.216709",1,沪D-R0725,Z5A-0026,1
2019-01-17 06:51:26,7100,71,7,6,"121.368527,31.186627",1,沪D-R6051,Z5A-0007,1
2019-01-17 06:51:26,7100,71,15,14,"121.401891,31.201163",0,沪D-R6079,Z5A-0018,1
2019-01-17 06:51:26,7100,71,6,5,"121.455105,31.22398",0,沪D-T0971,Z5A-0037,1
2019-01-17 06:51:26,7100,71,25,24,"121.488591,31.23156",1,沪D-R5192,Z5A-0013,1
2019-01-17 06:51:27,7100,71,5,4,"121.355201,31.182255",1,沪D-R7506,Z5A-0019,1
2019-01-17 06:51:27,7100,71,10,9,"121.389443,31.195009",1,沪D-R7622,Z5A-0017,1
2019-01-17 06:51:27,7100,71,12,11,"121.429773,31.211197",0,沪D-R3571,Z5A-0040,1
2019-01-17 06:51:27,7100,71,20,19,"121.455492,31.223953",1,沪D-R0937,Z5A-0015,1
2019-01-17 06:51:27,7100,71,25,24,"121.487394,31.231028",1,沪D-R7667,Z5A-0011,1
2019-01-17 06:51:28,7100,71,2,1,"121.334675,31.172202",1,沪D-R6089,Z5A-0001,1
2019-01-17 06:51:28,7100,71,3,2,"121.339517,31.172637",1,沪D-S3726,Z5A-0025,1
2019-01-17 06:51:28,7100,71,22,21,"121.349218,31.179882",0,沪D-R7165,Z5A-0003,1
2019-01-17 06:51:28,7100,71,19,18,"121.370455,31.187443",0,沪D-R6025,Z5A-0004,1
2019-01-17 06:51:28,7100,71,11,10,"121.39781,31.199884",1,沪D-R7689,Z5A-0016,1
2019-01-17 06:51:28,7100,71,18,17,"121.44603,31.220612",1,沪D-R6679,Z5A-0014,1
2019-01-17 06:51:28,7100,71,8,7,"121.447088,31.221184",0,沪D-R2192,Z5A-0005,1
2019-01-17 06:51:28,7100,71,2,1,"121.491206,31.233083",0,沪D-R2773,Z5A-0009,1
2019-01-17 06:51:29,7100,71,2,1,"121.334616,31.172271",1,沪D-R7265,Z5A-0012,1
2019-01-17 06:51:29,7100,71,2,1,"121.334309,31.172767",1,沪D-R2313,Z5A-0038,1
2019-01-17 06:51:29,7100,71,20,19,"121.459329,31.22382",1,沪D-T7051,Z5A-0024,1
2019-01-17 06:51:29,7100,71,4,3,"121.474462,31.226627",0,沪D-R5627,Z5A-0006,1
2019-01-17 06:51:29,7100,71,2,1,"121.491206,31.233083",0,沪D-R3531,Z5A-0008,1
2019-01-17 06:51:30,7100,71,2,1,"121.334853,31.171997",1,沪D-R5257,Z5A-0020,1
2019-01-17 06:51:30,7100,71,2,1,"121.335062,31.173049",1,沪D-R1273,Z5A-0002,1
2019-01-17 06:51:30,7100,71,12,11,"121.407326,31.202645",1,沪D-R1530,Z5A-0010,1
2019-01-17 06:51:30,7100,71,21,20,"121.466205,31.223794",1,沪D-R7920,Z5A-0036,1
2019-01-17 06:51:42,7100,71,5,4,"121.356409,31.182672",1,沪D-R7506,Z5A-0019,1
2019-01-17 06:51:42,7100,71,11,10,"121.391263,31.196067",1,沪D-R7622,Z5A-0017,1
2019-01-17 06:51:42,7100,71,25,24,"121.488103,31.231338",1,沪D-R7667,Z5A-0011,1
2019-01-17 06:51:43,7100,71,2,1,"121.334675,31.172202",1,沪D-R6089,Z5A-0001,1
2019-01-17 06:51:43,7100,71,3,2,"121.341141,31.173782",1,沪D-S3726,Z5A-0025,1
2019-01-17 06:51:43,7100,71,22,21,"121.347998,31.178955",0,沪D-R7165,Z5A-0003,1
2019-01-17 06:51:43,7100,71,20,19,"121.369002,31.187248",0,沪D-R6025,Z5A-0004,1
2019-01-17 06:51:43,7100,71,11,10,"121.398,31.199924",1,沪D-R7689,Z5A-0016,1
2019-01-17 06:51:43,7100,71,18,17,"121.447405,31.220677",1,沪D-R6679,Z5A-0014,1
2019-01-17 06:51:43,7100,71,8,7,"121.444338,31.220738",0,沪D-R2192,Z5A-0005,1
2019-01-17 06:51:43,7100,71,2,1,"121.491206,31.233083",0,沪D-R2773,Z5A-0009,1
2019-01-17 06:51:44,7100,71,2,1,"121.334616,31.172271",1,沪D-R7265,Z5A-0012,1
2019-01-17 06:51:44,7100,71,2,1,"121.334309,31.172767",1,沪D-R2313,Z5A-0038,1
2019-01-17 06:51:44,7100,71,21,20,"121.460125,31.223818",1,沪D-T7051,Z5A-0024,1
2019-01-17 06:51:44,7100,71,4,3,"121.474101,31.226483",0,沪D-R5627,Z5A-0006,1
2019-01-17 06:51:44,7100,71,2,1,"121.491206,31.233083",0,沪D-R3531,Z5A-0008,1
2019-01-17 06:51:45,7100,71,2,1,"121.333237,31.168967",1,沪D-R1137,Z5A-0039,1
2019-01-17 06:51:45,7100,71,2,1,"121.334853,31.171997",1,沪D-R5257,Z5A-0020,1
2019-01-17 06:51:45,7100,71,2,1,"121.334675,31.172202",1,沪D-T0951,Z5A-0022,1
2019-01-17 06:51:45,7100,71,2,1,"121.335062,31.173049",1,沪D-R1273,Z5A-0002,1
2019-01-17 06:51:45,7100,71,2,1,"121.334838,31.173095",1,沪D-R6573,Z5A-0027,1
2019-01-17 06:51:45,7100,71,2,1,"121.338238,31.17334",1,沪D-R8357,Z5A-0035,1
2019-01-17 06:51:45,7100,71,12,11,"121.408417,31.203103",1,沪D-R1530,Z5A-0010,1
2019-01-17 06:51:45,7100,71,17,16,"121.438057,31.216985",1,沪D-R0725,Z5A-0026,1
2019-01-17 06:51:45,7100,71,22,21,"121.4671,31.223789",1,沪D-R7920,Z5A-0036,1
2019-01-17 06:51:46,7100,71,7,6,"121.369839,31.187049",1,沪D-R6051,Z5A-0007,1
2019-01-17 06:51:46,7100,71,15,14,"121.399511,31.200513",0,沪D-R6079,Z5A-0018,1
2019-01-17 06:51:46,7100,71,7,6,"121.453905,31.223561",0,沪D-T0971,Z5A-0037,1
2019-01-17 06:51:46,7100,71,25,24,"121.490389,31.232433",1,沪D-R5192,Z5A-0013,1
2019-01-17 06:51:47,7100,71,12,11,"121.429773,31.211197",0,沪D-R3571,Z5A-0040,1
2019-01-17 06:51:47,7100,71,20,19,"121.455871,31.223788",1,沪D-R0937,Z5A-0015,1
2019-01-17 06:51:59,7100,71,2,1,"121.334309,31.172767",1,沪D-R2313,Z5A-0038,1
2019-01-17 06:51:59,7100,71,2,1,"121.491206,31.233083",0,沪D-R3531,Z5A-0008,1
2019-01-17 06:52:00,7100,71,2,1,"121.333237,31.168967",1,沪D-R1137,Z5A-0039,1
2019-01-17 06:52:00,7100,71,2,1,"121.334853,31.171997",1,沪D-R5257,Z5A-0020,1
2019-01-17 06:52:00,7100,71,2,1,"121.334675,31.172202",1,沪D-T0951,Z5A-0022,1
2019-01-17 06:52:00,7100,71,2,1,"121.335062,31.173049",1,沪D-R1273,Z5A-0002,1
2019-01-17 06:52:00,7100,71,2,1,"121.334838,31.173095",1,沪D-R6573,Z5A-0027,1
2019-01-17 06:52:00,7100,71,2,1,"121.338238,31.17334",1,沪D-R8357,Z5A-0035,1
2019-01-17 06:52:00,7100,71,7,6,"121.370308,31.1872",1,沪D-R6051,Z5A-0007,1
2019-01-17 06:52:00,7100,71,12,11,"121.409956,31.204215",1,沪D-R1530,Z5A-0010,1
2019-01-17 06:52:00,7100,71,17,16,"121.438057,31.216985",1,沪D-R0725,Z5A-0026,1
2019-01-17 06:52:00,7100,71,22,21,"121.467967,31.223787",1,沪D-R7920,Z5A-0036,1
2019-01-17 06:52:01,7100,71,15,14,"121.398704,31.200293",0,沪D-R6079,Z5A-0018,1
2019-01-17 06:52:01,7100,71,20,19,"121.455871,31.223788",1,沪D-R0937,Z5A-0015,1
2019-01-17 06:52:01,7100,71,7,6,"121.455052,31.22398",0,沪D-T0971,Z5A-0037,1
2019-01-17 06:52:01,7100,71,2,1,"121.491339,31.232987",0,沪D-R5192,Z5A-0013,1
2019-01-17 06:52:02,7100,71,5,4,"121.357152,31.182929",1,沪D-R7506,Z5A-0019,1
2019-01-17 06:52:02,7100,71,11,10,"121.392421,31.196742",1,沪D-R7622,Z5A-0017,1
2019-01-17 06:52:02,7100,71,12,11,"121.429773,31.211197",0,沪D-R3571,Z5A-0040,1
2019-01-17 06:52:02,7100,71,25,24,"121.489789,31.232072",1,沪D-R7667,Z5A-0011,1
2019-01-17 06:52:03,7100,71,2,1,"121.334675,31.172202",1,沪D-R6089,Z5A-0001,1
2019-01-17 06:52:03,7100,71,4,3,"121.343383,31.175362",1,沪D-S3726,Z5A-0025,1
2019-01-17 06:52:03,7100,71,22,21,"121.34649,31.177742",0,沪D-R7165,Z5A-0003,1
2019-01-17 06:52:03,7100,71,20,19,"121.369002,31.187248",0,沪D-R6025,Z5A-0004,1
2019-01-17 06:52:03,7100,71,11,10,"121.3995,31.200523",1,沪D-R7689,Z5A-0016,1
2019-01-17 06:52:03,7100,71,8,7,"121.444338,31.220738",0,沪D-R2192,Z5A-0005,1
2019-01-17 06:52:03,7100,71,19,18,"121.448612,31.220738",1,沪D-R6679,Z5A-0014,1
2019-01-17 06:52:03,7100,71,2,1,"121.491206,31.233083",0,沪D-R2773,Z5A-0009,1
2019-01-17 06:52:04,7100,71,2,1,"121.334616,31.172271",1,沪D-R7265,Z5A-0012,1
2019-01-17 06:52:04,7100,71,21,20,"121.460125,31.223818",1,沪D-T7051,Z5A-0024,1
2019-01-17 06:52:04,7100,71,4,3,"121.473291,31.226157",0,沪D-R5627,Z5A-0006,1
2019-01-17 06:52:16,7100,71,20,19,"121.455871,31.223788",1,沪D-R0937,Z5A-0015,1
2019-01-17 06:52:17,7100,71,5,4,"121.357152,31.182929",1,沪D-R7506,Z5A-0019,1
2019-01-17 06:52:17,7100,71,12,11,"121.429773,31.211197",0,沪D-R3571,Z5A-0040,1
2019-01-17 06:52:17,7100,71,2,1,"121.491206,31.233083",0,沪D-R7667,Z5A-0011,1
2019-01-17 06:52:18,7100,71,2,1,"121.334675,31.172202",1,沪D-R6089,Z5A-0001,1
2019-01-17 06:52:18,7100,71,4,3,"121.343538,31.175473",1,沪D-S3726,Z5A-0025,1
2019-01-17 06:52:18,7100,71,23,22,"121.345109,31.176684",0,沪D-R7165,Z5A-0003,1
2019-01-17 06:52:18,7100,71,20,19,"121.369002,31.187248",0,沪D-R6025,Z5A-0004,1
2019-01-17 06:52:18,7100,71,11,10,"121.392504,31.19679",1,沪D-R7622,Z5A-0017,1
2019-01-17 06:52:18,7100,71,11,10,"121.401286,31.200996",1,沪D-R7689,Z5A-0016,1
2019-01-17 06:52:18,7100,71,8,7,"121.444176,31.22064",0,沪D-R2192,Z5A-0005,1
2019-01-17 06:52:18,7100,71,19,18,"121.448612,31.220738",1,沪D-R6679,Z5A-0014,1
2019-01-17 06:52:18,7100,71,21,20,"121.460125,31.223818",1,沪D-T7051,Z5A-0024,1
2019-01-17 06:52:18,7100,71,4,3,"121.472479,31.22583",0,沪D-R5627,Z5A-0006,1
2019-01-17 06:52:18,7100,71,2,1,"121.491119,31.233041",0,沪D-R2773,Z5A-0009,1
2019-01-17 06:52:19,7100,71,2,1,"121.334616,31.172271",1,沪D-R7265,Z5A-0012,1
2019-01-17 06:52:19,7100,71,2,1,"121.334309,31.172767",1,沪D-R2313,Z5A-0038,1
2019-01-17 06:52:19,7100,71,2,1,"121.490429,31.232703",0,沪D-R3531,Z5A-0008,1
2019-01-17 06:52:20,7100,71,2,1,"121.333237,31.168967",1,沪D-R1137,Z5A-0039,1
2019-01-17 06:52:20,7100,71,2,1,"121.334853,31.171997",1,沪D-R5257,Z5A-0020,1
2019-01-17 06:52:20,7100,71,2,1,"121.334675,31.172202",1,沪D-T0951,Z5A-0022,1
2019-01-17 06:52:20,7100,71,2,1,"121.335062,31.173049",1,沪D-R1273,Z5A-0002,1
2019-01-17 06:52:20,7100,71,2,1,"121.334838,31.173095",1,沪D-R6573,Z5A-0027,1
2019-01-17 06:52:20,7100,71,2,1,"121.338238,31.17334",1,沪D-R8357,Z5A-0035,1
2019-01-17 06:52:20,7100,71,7,6,"121.371525,31.187592",1,沪D-R6051,Z5A-0007,1
2019-01-17 06:52:20,7100,71,12,11,"121.411989,31.205726",1,沪D-R1530,Z5A-0010,1
2019-01-17 06:52:20,7100,71,17,16,"121.438271,31.217203",1,沪D-R0725,Z5A-0026,1
2019-01-17 06:52:20,7100,71,22,21,"121.468413,31.223974",1,沪D-R7920,Z5A-0036,1
2019-01-17 06:52:21,7100,71,15,14,"121.395966,31.199011",0,沪D-R6079,Z5A-0018,1
2019-01-17 06:52:21,7100,71,20,19,"121.455871,31.223788",1,沪D-R0937,Z5A-0015,1
2019-01-17 06:52:21,7100,71,7,6,"121.455052,31.22398",0,沪D-T0971,Z5A-0037,1
2019-01-17 06:52:21,7100,71,2,1,"121.490942,31.233027",0,沪D-R5192,Z5A-0013,1
2019-01-17 06:52:34,7100,71,2,1,"121.334616,31.172271",1,沪D-R7265,Z5A-0012,1
2019-01-17 06:52:34,7100,71,2,1,"121.334309,31.172767",1,沪D-R2313,Z5A-0038,1
2019-01-17 06:52:34,7100,71,22,21,"121.470288,31.224767",1,沪D-R7920,Z5A-0036,1
2019-01-17 06:52:34,7100,71,2,1,"121.48939,31.232195",0,沪D-R3531,Z5A-0008,1
2019-01-17 06:52:35,7100,71,2,1,"121.333237,31.168967",1,沪D-R1137,Z5A-0039,1
2019-01-17 06:52:35,7100,71,2,1,"121.334853,31.171997",1,沪D-R5257,Z5A-0020,1
2019-01-17 06:52:35,7100,71,2,1,"121.334675,31.172202",1,沪D-T0951,Z5A-0022,1
2019-01-17 06:52:35,7100,71,2,1,"121.335062,31.173049",1,沪D-R1273,Z5A-0002,1
2019-01-17 06:52:35,7100,71,2,1,"121.334838,31.173095",1,沪D-R6573,Z5A-0027,1
2019-01-17 06:52:35,7100,71,2,1,"121.338238,31.17334",1,沪D-R8357,Z5A-0035,1
2019-01-17 06:52:35,7100,71,7,6,"121.372557,31.187924",1,沪D-R6051,Z5A-0007,1
2019-01-17 06:52:35,7100,71,12,11,"121.413371,31.206899",1,沪D-R1530,Z5A-0010,1
2019-01-17 06:52:35,7100,71,17,16,"121.438901,31.217592",1,沪D-R0725,Z5A-0026,1
2019-01-17 06:52:36,7100,71,15,14,"121.394135,31.197969",0,沪D-R6079,Z5A-0018,1
2019-01-17 06:52:36,7100,71,7,6,"121.454503,31.22378",0,沪D-T0971,Z5A-0037,1
2019-01-17 06:52:36,7100,71,20,19,"121.455871,31.223788",1,沪D-R0937,Z5A-0015,1
2019-01-17 06:52:36,7100,71,2,1,"121.490942,31.233027",0,沪D-R5192,Z5A-0013,1
2019-01-17 06:52:37,7100,71,5,4,"121.357152,31.182929",1,沪D-R7506,Z5A-0019,1
2019-01-17 06:52:37,7100,71,12,11,"121.429773,31.211197",0,沪D-R3571,Z5A-0040,1
2019-01-17 06:52:37,7100,71,2,1,"121.491206,31.233083",0,沪D-R7667,Z5A-0011,1
2019-01-17 06:52:38,7100,71,2,1,"121.334675,31.172202",1,沪D-R6089,Z5A-0001,1
2019-01-17 06:52:38,7100,71,4,3,"121.343538,31.175473",1,沪D-S3726,Z5A-0025,1
2019-01-17 06:52:38,7100,71,23,22,"121.344478,31.17621",0,沪D-R7165,Z5A-0003,1
2019-01-17 06:52:38,7100,71,20,19,"121.369002,31.187248",0,沪D-R6025,Z5A-0004,1
2019-01-17 06:52:38,7100,71,11,10,"121.39424,31.1978",1,沪D-R7622,Z5A-0017,1
2019-01-17 06:52:38,7100,71,12,11,"121.403111,31.2014",1,沪D-R7689,Z5A-0016,1
2019-01-17 06:52:38,7100,71,8,7,"121.442292,31.219626",0,沪D-R2192,Z5A-0005,1
2019-01-17 06:52:38,7100,71,19,18,"121.449031,31.22103",1,沪D-R6679,Z5A-0014,1
2019-01-17 06:52:38,7100,71,21,20,"121.460125,31.223818",1,沪D-T7051,Z5A-0024,1
2019-01-17 06:52:38,7100,71,4,3,"121.470318,31.22496",0,沪D-R5627,Z5A-0006,1
2019-01-17 06:52:38,7100,71,2,1,"121.491119,31.233041",0,沪D-R2773,Z5A-0009,1
2019-01-17 06:52:51,7100,71,7,6,"121.454044,31.223611",0,沪D-T0971,Z5A-0037,1
2019-01-17 06:52:51,7100,71,20,19,"121.455871,31.223788",1,沪D-R0937,Z5A-0015,1
2019-01-17 06:52:51,7100,71,2,1,"121.490942,31.233027",0,沪D-R5192,Z5A-0013,1
2019-01-17 06:52:52,7100,71,5,4,"121.357152,31.182929",1,沪D-R7506,Z5A-0019,1
2019-01-17 06:52:52,7100,71,12,11,"121.429598,31.211113",0,沪D-R3571,Z5A-0040,1
2019-01-17 06:52:52,7100,71,2,1,"121.491206,31.233083",0,沪D-R7667,Z5A-0011,1
2019-01-17 06:52:53,7100,71,2,1,"121.334675,31.172202",1,沪D-R6089,Z5A-0001,1
2019-01-17 06:52:53,7100,71,4,3,"121.343538,31.175473",1,沪D-S3726,Z5A-0025,1
2019-01-17 06:52:53,7100,71,23,22,"121.344478,31.17621",0,沪D-R7165,Z5A-0003,1
2019-01-17 06:52:53,7100,71,20,19,"121.369002,31.187248",0,沪D-R6025,Z5A-0004,1
2019-01-17 06:52:53,7100,71,11,10,"121.395976,31.198811",1,沪D-R7622,Z5A-0017,1
2019-01-17 06:52:53,7100,71,12,11,"121.403111,31.2014",1,沪D-R7689,Z5A-0016,1
2019-01-17 06:52:53,7100,71,8,7,"121.440281,31.219243",0,沪D-R2192,Z5A-0005,1
2019-01-17 06:52:53,7100,71,19,18,"121.450133,31.22161",1,沪D-R6679,Z5A-0014,1
2019-01-17 06:52:53,7100,71,21,20,"121.460324,31.223815",1,沪D-T7051,Z5A-0024,1
2019-01-17 06:52:53,7100,71,5,4,"121.468695,31.224308",0,沪D-R5627,Z5A-0006,1
2019-01-17 06:52:53,7100,71,2,1,"121.491119,31.233041",0,沪D-R2773,Z5A-0009,1
2019-01-17 06:52:54,7100,71,2,1,"121.334616,31.172271",1,沪D-R7265,Z5A-0012,1
2019-01-17 06:52:54,7100,71,2,1,"121.334309,31.172767",1,沪D-R2313,Z5A-0038,1
2019-01-17 06:52:54,7100,71,23,22,"121.472609,31.225748",1,沪D-R7920,Z5A-0036,1
2019-01-17 06:52:54,7100,71,2,1,"121.488872,31.231941",0,沪D-R3531,Z5A-0008,1
2019-01-17 06:52:55,7100,71,2,1,"121.333237,31.168967",1,沪D-R1137,Z5A-0039,1
2019-01-17 06:52:55,7100,71,2,1,"121.334853,31.171997",1,沪D-R5257,Z5A-0020,1
2019-01-17 06:52:55,7100,71,2,1,"121.335062,31.173049",1,沪D-R1273,Z5A-0002,1
2019-01-17 06:52:55,7100,71,2,1,"121.334838,31.173095",1,沪D-R6573,Z5A-0027,1
2019-01-17 06:52:55,7100,71,2,1,"121.37183,31.177327",1,沪D-R8357,Z5A-0035,1
2019-01-17 06:52:55,7100,71,7,6,"121.373024,31.188075",1,沪D-R6051,Z5A-0007,1
2019-01-17 06:52:55,7100,71,12,11,"121.414268,31.207434",1,沪D-R1530,Z5A-0010,1
2019-01-17 06:52:55,7100,71,17,16,"121.440677,31.218727",1,沪D-R0725,Z5A-0026,1
2019-01-17 06:52:56,7100,71,2,1,"121.334675,31.172202",1,沪D-T0951,Z5A-0022,1
2019-01-17 06:52:56,7100,71,16,15,"121.392552,31.197067",0,沪D-R6079,Z5A-0018,1
2019-01-17 06:52:51,7100,71,2,1,"121.490942,31.233027",0,沪D-R5192,Z5A-0013,1
2019-01-17 06:53:08,7100,71,2,1,"121.334675,31.172202",1,沪D-R6089,Z5A-0001,1
2019-01-17 06:53:08,7100,71,4,3,"121.343771,31.175635",1,沪D-S3726,Z5A-0025,1
2019-01-17 06:53:08,7100,71,23,22,"121.344478,31.17621",0,沪D-R7165,Z5A-0003,1
2019-01-17 06:53:08,7100,71,20,19,"121.369002,31.187248",0,沪D-R6025,Z5A-0004,1
2019-01-17 06:53:08,7100,71,12,11,"121.403111,31.2014",1,沪D-R7689,Z5A-0016,1
2019-01-17 06:53:08,7100,71,8,7,"121.440281,31.219243",0,沪D-R2192,Z5A-0005,1
2019-01-17 06:53:08,7100,71,19,18,"121.45144,31.222115",1,沪D-R6679,Z5A-0014,1
2019-01-17 06:53:08,7100,71,21,20,"121.461521,31.223811",1,沪D-T7051,Z5A-0024,1
2019-01-17 06:53:08,7100,71,5,4,"121.467147,31.224087",0,沪D-R5627,Z5A-0006,1
2019-01-17 06:53:08,7100,71,2,1,"121.491119,31.233041",0,沪D-R2773,Z5A-0009,1
2019-01-17 06:53:09,7100,71,2,1,"121.334616,31.172271",1,沪D-R7265,Z5A-0012,1
